0;87;887
1;74;677
2;63;473
3;40;436
4;40;529
5;40;461
6;40;395
7;39;497
8;39;526
9;34;342
10;28;460
11;21;458
12;13;283
13;7;411
14;7;300
15;7;346
16;0;376
17;0;1165
18;0;1205
19;0;1989
20;0;2755
21;0;2797
22;0;1970
23;0;1985
24;0;1624
25;0;1843
26;0;1166
27;0;1357
28;0;1356
29;0;2072
30;0;2069
31;0;1422
32;0;895
33;0;699
34;0;1310
35;0;1167
36;0;1166
37;0;1145
38;0;1194
39;0;1210
40;0;1211
41;0;596
42;0;677
43;0;733
44;0;735
45;0;1398
46;0;2209
47;0;1936
48;0;1975
49;0;2525
50;0;2652
51;0;2200
52;0;2077
53;0;2055
54;0;2032
55;0;2012
56;0;1978
57;0;2134
58;0;2110
59;0;2025
60;0;1359
61;0;1279
62;0;1394
63;0;1938
64;0;2030
65;0;1307
66;0;1275
67;0;1191
68;0;1247
69;0;1253
70;0;1136
71;0;1213
72;0;1168
73;0;1707
74;0;1682
75;0;983
76;0;467
77;0;428
78;0;487
79;0;1134
80;0;1429
81;0;1174
82;0;1111
83;0;1065
84;0;1804
85;0;1081
86;0;461
87;0;1206
88;0;1147
89;0;1103
90;0;1296
91;0;1323
92;0;1186
93;0;595
94;0;688
95;0;637
96;0;560
97;0;652
98;0;710
99;0;1438
100;0;1391
101;0;1485
102;0;2020
103;0;1442
104;0;1289
105;0;1512
106;0;1288
107;0;1930
108;0;2013
109;0;2057
110;0;2653
111;0;1983
112;0;1938
113;0;2202
114;0;1376
115;0;1428
116;0;2131
117;0;2004
118;0;1345
119;0;1188
120;0;1264
121;0;1119
122;0;1999
123;0;1926
124;0;1219
125;0;707
126;0;1300
127;0;1359
128;0;1210
129;0;474
130;0;603
131;0;1079
132;0;499
133;0;547
134;0;637
135;0;1188
136;0;1162
137;0;1299
138;0;1204
139;0;1262
140;0;1687
141;0;1133
142;0;1217
143;0;1187
144;0;569
145;0;606
146;0;1232
147;0;1810
148;0;1915
149;0;1824
150;0;1935
151;0;2011
152;0;1876
153;0;1356
154;0;1399
155;0;1343
156;0;1391
157;0;507
158;0;562
159;0;1359
160;0;1223
161;0;555
162;0;1135
163;0;1073
164;0;453
165;0;393
166;0;1242
167;0;1181
168;0;1946
169;0;1924
170;0;1825
171;0;1839
172;0;1267
173;0;1442
174;0;657
175;0;459
176;0;1176
177;0;1117
178;0;1113
179;0;1127
180;0;1171
181;0;1138
182;0;2898
183;0;2004
184;0;1920
185;0;2189
186;0;1771
187;0;1407
188;0;1420
189;0;1943
190;0;1988
191;0;1871
192;0;1448
193;0;1532
194;0;2078
195;0;1888
196;0;1133
197;0;444
198;0;394
199;0;512
200;0;421
201;0;458
202;0;336
203;0;317
204;0;424
205;0;1025
206;0;1043
207;0;1258
208;0;2033
209;0;2172
210;0;2127
211;0;2110
212;0;1807
213;0;1898
214;0;1793
215;0;1901
216;0;1923
217;0;1824
218;0;1441
219;0;1339
220;0;618
221;0;518
222;0;701
223;0;1393
224;0;1314
225;0;2211
226;0;1885
227;0;1296
228;0;2166
229;0;1364
230;0;1446
231;0;1102
232;0;472
233;0;679
234;0;548
235;0;533
236;0;593
237;0;1122
238;0;1090
239;0;1121
240;0;591
241;0;521
242;0;637
243;0;1104
244;0;518
245;0;1127
246;0;1070
247;0;1073
248;0;1171
249;0;1195
250;0;594
251;0;587
252;0;458
253;0;705
254;0;1748
255;0;2014
256;0;1714
257;0;1821
258;0;1599
259;0;1915
260;0;1722
261;0;1841
262;0;643
263;0;1191
264;0;1439
265;0;1418
266;0;1812
267;0;2044
268;0;1976
269;0;2023
270;0;1262
271;0;1046
272;0;1136
273;0;1147
274;0;1092
275;0;562
276;0;1169
277;0;424
278;0;926
279;0;979
280;0;1126
281;0;909
282;0;1040
283;0;479
284;0;654
285;0;531
286;0;1191
287;0;813
288;0;1150
289;0;1111
290;0;1805
291;0;1225
292;0;1132
293;0;1356
294;0;876
295;0;710
296;0;733
297;0;1347
298;0;2162
299;0;2112
300;0;1374
301;0;1450
302;0;1288
303;0;877
304;0;574
305;0;641
306;0;509
307;0;658
308;0;411
309;0;1151
310;0;1242
311;0;1179
312;0;1069
313;0;1257
314;0;1322
315;0;1181
316;0;1164
317;0;1171
318;0;1168
319;0;1136
320;0;1849
321;0;1673
322;0;1214
323;0;1132
324;0;1254
325;0;1235
326;0;1822
327;0;1344
328;0;579
329;0;445
330;0;472
331;0;380
332;0;525
333;0;1110
334;0;1094
335;0;1138
336;0;1269
337;0;1148
338;0;1032
339;0;2104
340;0;2588
341;0;2105
342;0;2022
343;0;2040
344;0;1854
345;0;1872
346;0;1290
347;0;1117
348;0;1131
349;0;1227
350;0;1940
351;0;2014
352;0;1911
353;0;1326
354;0;678
355;0;756
356;0;718
357;0;648
358;0;524
359;0;540
360;0;581
361;0;675
362;0;620
363;0;384
364;0;520
365;0;718
366;0;713
367;0;750
368;0;522
369;0;387
370;0;635
371;0;564
372;0;1165
373;0;1260
374;0;990
375;0;1224
376;0;1315
377;0;1121
378;0;588
379;0;612
380;0;579
381;0;477
382;0;574
383;0;527
384;0;1116
385;0;1252
386;0;1106
387;0;1187
388;0;1208
389;0;1109
390;0;1003
391;0;1190
392;0;1156
393;0;1965
394;0;1907
395;0;1117
396;0;550
397;0;587
398;0;530
399;0;365
400;0;535
401;0;1223
402;0;1114
403;0;1067
404;0;1185
405;0;1060
406;0;1091
407;0;527
408;0;316
409;0;905
410;0;1963
411;0;1161
412;0;1187
413;0;381
414;0;581
415;0;501
416;0;523
417;0;522
418;0;1010
419;0;1309
420;0;1330
421;0;1229
422;0;1338
423;0;1170
424;0;400
425;0;1075
426;0;1080
427;0;1723
428;0;1813
429;0;1095
430;0;1943
431;0;1452
432;0;769
433;0;1512
434;0;1194
435;0;1296
436;0;1955
437;0;1380
438;0;2035
439;0;1394
440;0;1497
441;0;2139
442;0;1540
443;0;2141
444;0;1294
445;0;1204
446;0;1292
447;0;1263
448;0;1187
449;0;544
450;0;522
451;0;398
452;0;565
453;0;505
454;0;1227
455;0;1219
456;0;1215
457;0;568
458;0;426
459;0;482
460;0;1215
461;0;1094
462;0;1284
463;0;1830
464;0;1825
465;0;1969
466;0;1992
467;0;2060
468;0;2775
469;0;2712
470;0;2064
471;0;2025
472;0;1905
473;0;2083
474;0;1854
475;0;1849
476;0;2813
477;0;1762
478;0;2731
479;0;2623
480;0;2639
481;0;2605
482;0;1912
483;0;1953
484;0;1438
485;0;1557
486;0;1405
487;0;1141
488;0;540
489;0;352
490;0;352
491;0;372
492;0;1113
493;0;1160
494;0;1101
495;0;1155
496;0;1094
497;0;1160
498;0;1137
499;0;1110
500;0;1151
501;0;1151
502;0;1244
503;0;1291
504;0;1135
505;0;1108
506;0;573
507;0;592
508;0;612
509;0;633
510;0;651
511;0;694
512;0;640
513;0;485
514;0;539
515;0;957
516;0;1025
517;0;1177
518;0;1145
519;0;1191
520;0;1125
521;0;940
522;0;1882
523;0;2549
524;0;1804
525;0;1803
526;0;1960
527;0;2129
528;0;2068
529;0;1365
530;0;1191
531;0;1969
532;0;1987
533;0;1891
534;0;1116
535;0;920
536;0;1231
537;0;1159
538;0;1113
539;0;2032
540;0;1892
541;0;1301
542;0;1377
543;0;1243
544;0;1312
545;0;2041
546;0;2101
547;0;2004
548;0;1998
549;0;1254
550;0;665
551;0;1163
552;0;1179
553;0;1888
554;0;1951
555;0;2044
556;0;1944
557;0;1378
558;0;1437
559;0;1359
560;0;1860
561;0;1311
562;0;1414
563;0;1345
564;0;1309
565;0;2009
566;0;1947
567;0;1359
568;0;1339
569;0;1321
570;0;1290
571;0;602
572;0;368
573;0;508
574;0;1818
575;0;2035
576;0;1908
577;0;1125
578;0;471
579;0;1269
580;0;1832
581;0;2004
582;0;1286
583;0;1832
584;0;1803
585;0;1839
586;0;1826
587;0;2016
588;0;2129
589;0;2127
590;0;1479
591;0;1419
592;0;1825
593;0;1227
594;0;1339
595;0;1329
596;0;546
597;0;744
598;0;697
599;0;1402
600;0;1101
601;0;1106
602;0;1101
603;0;473
604;0;545
605;0;1260
606;0;1880
607;0;1775
608;0;1973
609;0;2062
610;0;1942
611;0;2010
612;0;1751
613;0;1132
614;0;552
615;0;522
616;0;1229
617;0;1314
618;0;1286
619;0;1139
620;0;1427
621;0;1414
622;0;673
623;0;675
624;0;588
625;0;662
626;0;549
627;0;628
