0;1765;5227
1;2490;5408
2;2577;5227
3;2574;5047
4;2166;4972
5;2101;4950
6;1554;4910
7;2599;4669
8;1769;4866
9;594;4562
10;1600;4450
11;666;4558
12;1597;4356
13;1470;4227
14;808;4179
15;1507;3871
16;428;3675
17;407;3445
18;435;3216
19;527;3042
20;414;2857
21;429;2761
22;371;2670
23;383;2884
24;368;2849
25;362;2760
26;326;2704
27;257;2759
28;359;2894
29;242;2412
30;247;2325
31;242;2034
32;220;1960
33;213;2076
34;229;1891
35;209;1819
36;241;1885
37;206;2028
38;209;1812
39;172;1840
40;146;1754
41;148;1877
42;145;1531
43;134;1476
44;174;1576
45;182;1663
46;137;1588
47;133;1747
48;169;1665
49;130;1547
50;149;1598
51;137;1612
52;132;1751
53;138;1514
54;140;1435
55;119;1462
56;114;1336
57;134;1539
58;114;1409
59;129;1591
60;129;1657
61;137;1477
62;130;1566
63;143;1548
64;152;1484
65;145;1495
66;141;1563
67;133;1460
68;129;1624
69;125;1506
70;139;1661
71;115;1582
72;124;1658
73;138;1618
74;115;1344
75;118;1365
76;134;1444
77;127;1469
78;112;1372
79;116;1429
80;104;1231
81;116;1328
82;116;1311
83;113;1444
84;113;1461
85;109;1324
86;116;1617
87;107;1516
88;85;1654
89;85;1470
90;98;1385
91;98;1390
92;113;1188
93;85;1376
94;91;1339
95;85;1189
96;85;1175
97;85;1224
98;98;1320
99;97;1277
